epoch,acc,loss,val_acc,val_loss
0,0.4781613244142025,1.486207751780171,0.4812623333825162,1.6624742596459812
1,0.5995773159563227,1.1737763124857623,0.6411665291954477,1.069643523692077
2,0.6416696019683266,1.0494315942016526,0.6601859709139306,0.9796172586834139
3,0.6647411060232477,0.9641900161405229,0.6786418719026666,0.921225503767232
4,0.6813314547375836,0.9105531715515341,0.7028740500733697,0.8826064240322814
5,0.6965128566396619,0.872393157449395,0.6894899982319781,0.8972836206033385
6,0.7069390630503698,0.83588912312772,0.7068188225603265,0.865527097082249
7,0.7174709404740967,0.8097277349550651,0.631163711013274,1.1206000930206914
8,0.7243395561775552,0.7923559045951187,0.7083685551270125,0.8380463177547652
9,0.726452976400141,0.7789089963863584,0.7313327695339893,0.7512853379130666
10,0.737442761539951,0.755482445799494,0.6580726993683528,0.9616753891526091
11,0.7382176822866928,0.7405536109773825,0.6996337014643298,0.8340797553048331
12,0.7446636139485734,0.7278597841047829,0.7385178923304566,0.7417332415649273
13,0.747234941876745,0.7174823859116695,0.7402085086121362,0.7366988926004879
14,0.7493835857696372,0.7092131276918406,0.7435897422461618,0.743421541827645
15,0.7549137020077492,0.7028962806985176,0.733446040739473,0.7721964304862089
16,0.7568157802084963,0.6877867425231289,0.7403493937882748,0.7491198373849828
17,0.7606903839380064,0.6838544299922471,0.7585235270951022,0.680395349022552
18,0.7625220147897426,0.670929803248651,0.7573964481422283,0.6978710841951185
19,0.7669601972546533,0.6626124452897972,0.7400676242547426,0.7707897675548785
20,0.765480803095484,0.663231033807953,0.7617638760820246,0.6856673933968691
21,0.7695315251891233,0.6501056131887453,0.7449985903672818,0.7405027221346673
22,0.7705177879493058,0.6466600124959418,0.7619047606535514,0.6976058405972797
23,0.7759422331764985,0.6387162445841981,0.7564102550960655,0.7060977622035289
24,0.7737935892962032,0.6373425804044462,0.7407720481200634,0.733912377620615
25,0.7756956674843534,0.6316741256131887,0.7585235267927963,0.7064187721847631
26,0.7753786544599933,0.6295832176912246,0.7565511392897101,0.689062843017362
27,0.7767171539232403,0.6288562063181555,0.7659904178128037,0.6813808888392184
28,0.7809792180303202,0.6194637749996266,0.749788671757141,0.7329793573433528
29,0.7814019020739975,0.6142298207059634,0.7693716524923039,0.6414401347946537
30,0.780803099678788,0.6167693031972123,0.7681036895725148,0.6612776022495754
31,0.7867206762986688,0.6071094978187402,0.7452803598378336,0.722793025000057
32,0.7854878478295453,0.5981355301004432,0.760073258994196,0.6649157762596745
33,0.7850299401239594,0.6040496655482984,0.7696534213456478,0.6550596303063259
34,0.7860866502289539,0.5967125610981495,0.7673992654300804,0.6535563370101123
35,0.7894328989122652,0.5955425098060764,0.7662721872581634,0.6618809831121643
36,0.79186333216341,0.5858752752870436,0.7752888110212018,0.6584834381119236
37,0.7928495949319905,0.5879539225461744,0.7735981946513497,0.6484175050931897
38,0.7921098978555551,0.5803748972653587,0.7617638756915461,0.6625978500579917
39,0.7938710813708774,0.5829840950581254,0.7805015471711163,0.6297684005026282
40,0.7939415287030923,0.5707780705870521,0.7651451104970071,0.6568234515008741
41,0.7947164494498341,0.5799831225192643,0.7617638751625108,0.6899345957769344
42,0.7966889749911941,0.5722007461398704,0.7716258080425851,0.6604618960668728
43,0.7978865797774143,0.570212033606197,0.7826148184017921,0.6261904350862172
44,0.7961606199407963,0.568587710543307,0.7735981942356792,0.6434258883952817
45,0.7959140542402533,0.5693497281462511,0.7775429680956085,0.6293661942452016
46,0.7958788305741459,0.5693228342030072,0.7616229905028113,0.6679206473244289
47,0.8002113420218386,0.5599510189469913,0.7800788934061513,0.6309198580197328
48,0.8002817893582526,0.5614300085860854,0.7766976597469335,0.65019155321257
49,0.8007396970806343,0.5553651462310046,0.7652859942497888,0.6561852315092808
50,0.8005635787270027,0.5581692840986665,0.7713440387987627,0.6361233526958894
51,0.8028531172969217,0.5525037433194963,0.7712031534210868,0.6503729148093211
52,0.8021486438886932,0.5526889132063504,0.7936038299828189,0.595550466278475
53,0.8044381824628112,0.5457435308354301,0.7890955172699584,0.5958043081073416
54,0.8064811553321871,0.5450539734507162,0.7745843884784693,0.6465258659418619
55,0.8034166960239243,0.5452180424304276,0.7859960530812924,0.6206804649307631
56,0.8045086298013245,0.5477904692129503,0.7704987302989347,0.6414548594548681
57,0.806551602681198,0.5422959204331466,0.7865595908257685,0.6132845852605917
58,0.8051426558605421,0.5438167470951826,0.7831783579978918,0.62285979335068
59,0.8046143008101444,0.5415157708369245,0.7449985906066072,0.731537396574766
60,0.806868615705558,0.5373841903208847,0.7634544925904334,0.6637220205227424
61,0.811377245508982,0.5302424124313119,0.7834601270275809,0.6450691407787301
62,0.8077139837929127,0.5353147074385989,0.7785291610158105,0.6537817841425652
63,0.8082775625262137,0.5348356669828396,0.786982245787361,0.6337086613197903
64,0.8106375484283477,0.5297339355664255,0.7890955174463035,0.6291207038212507
65,0.8235646354308134,0.4906196708156845,0.8021977993258962,0.5747978700716946
66,0.8294469883761888,0.4717183394535363,0.8054381485773362,0.5682854903743793
67,0.8321239873152797,0.4695896924528785,0.8061425725434256,0.5692933389282488
68,0.8313490665727369,0.4701063465929317,0.8071287654258392,0.5662487566979667
69,0.8339908418457204,0.4624617621003427,0.8040293012245772,0.5698377600282947
70,0.8361394857344135,0.4615002996970248,0.806283457215721,0.5674606871193657
71,0.8345544205748224,0.4604535654717325,0.8054381481490696,0.5699843951018365
72,0.8358929200464674,0.45918184761515635,0.8037475313005665,0.5762905197207039
73,0.8346600915815428,0.4547194217073535,0.8065652262831984,0.5689174757982247
74,0.8365973934483973,0.45138706072466855,0.8045928399893357,0.5694488149107964
75,0.839485734409327,0.44722108523918735,0.8052972634263897,0.5664702958725739
76,0.835223670306446,0.4560215779008392,0.8058608026949914,0.5693410654565664
77,0.8381472349418809,0.44905419030757215,0.806565226711465,0.5631013473374604
78,0.8371257484987951,0.4501535443530699,0.8031839923216746,0.577472091658751
79,0.8379358929158433,0.44990892540866867,0.807833189467505,0.5636061637497815
80,0.8368791828066499,0.44806315995472,0.8069878810306574,0.5636871463626257
81,0.8384994716491444,0.44762534797086645,0.8040293012749614,0.5638263918804233
82,0.8355406833434029,0.4468697352575643,0.804592839888567,0.5666283261289132
83,0.8385346953152518,0.44513048065846633,0.8043110708966662,0.5733189163784657
84,0.8370553011581822,0.4483253771274516,0.8062834569134152,0.5684631916608532
85,0.8422331806974287,0.44110840140366564,0.8033248770821427,0.5709093273188274
86,0.839098274040155,0.4442141857952163,0.8043110704432074,0.5745631178190722
87,0.8404015498414935,0.437975939170875,0.8069878809046968,0.5687982441648047
88,0.8401549841451493,0.4382074320387698,0.8069878810810418,0.5663737145284803
89,0.839485734409327,0.4407507773183021,0.802479568620103,0.5635636059405158
90,0.8414934836209933,0.43526712705621673,0.8033248774852172,0.5625748299810144
91,0.8452976400140895,0.43234683140330266,0.8052972639302328,0.5627347013463573
92,0.8420570623416974,0.43277645149714683,0.8041701860228334,0.5617140540420152
93,0.8425149700598802,0.4366723678006216,0.8045928402160651,0.5633064961306505
94,0.8412469179288482,0.43625376303773733,0.8045928402412572,0.5631131918066428
95,0.8457907713983797,0.4271664126662983,0.8040293010734242,0.5632415924336216
96,0.8426206410666006,0.43003104742079734,0.80459284003972,0.5628389438633143
97,0.8456851003916593,0.42785239029871236,0.8044519552414637,0.5637307971974147
98,0.8449101796365196,0.42573673486415664,0.8051563790564001,0.5642662658745822
99,0.8438886932018317,0.42873749391803356,0.8064243416864794,0.5633665029320075
100,0.8438886931976326,0.4297280797386472,0.806846996030864,0.5625476587488176
101,0.8441352588897778,0.43089407294432264,0.806846996030864,0.5614892395035327
102,0.843923916876337,0.4308996142783439,0.8061425722411196,0.563600439551528
103,0.8408946812299827,0.433079844929459,0.8052972638546564,0.5641282822910006
104,0.8445931666079606,0.4297143198531377,0.806142572442657,0.5637519778376752
105,0.8432194434618102,0.43237201345978843,0.8058608028209522,0.5628941154630188
106,0.8421275096907084,0.4310702026793133,0.8061425723922726,0.5634947268186816
107,0.8435012328284607,0.4335860081255835,0.8055790333504004,0.5635268675086237
108,0.8435716801690736,0.4293359266657693,0.8058608026697992,0.5642386879236615
109,0.8455794293723421,0.4304509892078217,0.8061425723922726,0.5634496731326198
110,0.8415639309616062,0.4293460904869575,0.8067061113081841,0.5625524100692453
111,0.8448749559662131,0.4276687486107058,0.8068469959552874,0.5639104432916853
112,0.8443818245861219,0.42759531879454443,0.8072696501737112,0.5637049419192923
113,0.8475167312391966,0.43141331310295733,0.8069878807031594,0.5636999166585561
114,0.8401197604748429,0.4300981159737598,0.8067061112074154,0.5636166575453728
115,0.843923916876337,0.4307618739488218,0.8060016874932477,0.5640782016870312
116,0.8461782317759496,0.4340052176210485,0.807269650299672,0.5637130277327381
117,0.8461782317717507,0.4244772774693873,0.807128765526608,0.564000000032523
118,0.841070799581515,0.42946154710775364,0.8064243417368636,0.5629634188585746
119,0.8460021134160194,0.42730209407734177,0.806987880778736,0.5617263815613717
120,0.8442761535710035,0.429482876362201,0.8069878807535438,0.5620121273132622
121,0.8451567453328637,0.4277019374815248,0.8058608027453757,0.5630461601469593
122,0.8437477985164069,0.43267439439205185,0.8069878806023908,0.5631767947821927
123,0.8461782317675516,0.4309625066661969,0.806846996030864,0.5624160153904673
