epoch,acc,loss,val_acc,val_loss
0,0.494469883761888,1.467732394006144,0.578331928608887,1.3936804111288044
1,0.6101444170482564,1.1505374675403393,0.5784728127269552,1.3025721972863349
2,0.6467770341711592,1.0355091960256306,0.6249647823840203,1.1455623531936088
3,0.6702712222655586,0.9572604935200293,0.6703296730252312,0.9315802793531023
4,0.6855935188488625,0.9051111984437685,0.6876584972402149,0.9078727792806779
5,0.7035928143712575,0.861636718800052,0.6918850405077156,0.9037200331448602
6,0.7095808383233533,0.8339245890554889,0.7001972394985158,0.8316174679430279
7,0.7178231771708626,0.8122271024475387,0.6879402667359589,0.8774390645507827
8,0.7264882000746463,0.7896196147009032,0.6959706967852424,0.8614106699761352
9,0.7289186333173931,0.7723541318005599,0.6766694861252431,0.8858138139525764
10,0.735540683335005,0.7544143663384033,0.7335869257266705,0.7899614161294543
11,0.7386403663219722,0.7410666921517512,0.7286559596897079,0.7607448262210529
12,0.7445227192631486,0.7269448090540183,0.7335869257896509,0.7719449437745325
13,0.7489256780514544,0.7169879420011889,0.6911806158488419,0.9048826052025527
14,0.7508277562564004,0.7084863299255264,0.7497886722231959,0.7241453144507245
15,0.7539626629094751,0.6986633647575727,0.7427444349807496,0.7247321933715755
16,0.7562522014835932,0.6939953256845894,0.6938574266504254,0.8803419798568508
17,0.7589644240887915,0.6814039251089684,0.7320371930970041,0.7563120835064733
18,0.7614653046805492,0.6757384602643101,0.7306283461095313,0.8049655845254937
19,0.766431842197957,0.670527248757958,0.7541560999110707,0.6828293583355057
20,0.7659034871475593,0.6605525107566804,0.7627500696320304,0.6796321305505371
21,0.7675237759732578,0.6585718819985049,0.74542124434638,0.7538263381491096
22,0.7673828812972808,0.6509224420284124,0.7368272750410909,0.7611925236861885
23,0.7696019725297362,0.6523103325582802,0.6990701620823634,0.8539882776526607
24,0.77234941880944,0.6421905775574489,0.7586644108604801,0.6755162957970711
25,0.7748150757308911,0.6377681811927027,0.7610594525945862,0.660613034802252
26,0.7776329693554068,0.6312445273267925,0.7651451101317208,0.6668022248928616
27,0.7767876012722511,0.6302054541931474,0.764863339703867,0.6701326130283957
28,0.7768228249383585,0.6256360860221946,0.7704987299588406,0.676872486898885
29,0.7785487847791754,0.6201216845497274,0.7452803603038884,0.7869869528302099
30,0.7808383233532934,0.619373772163423,0.7355593115292861,0.7870319637132215
31,0.7848890454343357,0.6087105595968945,0.7582417574356092,0.6971140427047281
32,0.7820359281395136,0.6134306571398792,0.7538743299618679,0.7083709508287684
33,0.781437125752702,0.6086304275029644,0.7572555637344504,0.690885885646181
34,0.7835153222923843,0.6035018034030032,0.7376725834401502,0.7474891219480201
35,0.7850299401155615,0.6033686890930473,0.7647224562785833,0.6793122459706848
36,0.786333215921099,0.5954363688275444,0.7558467162179423,0.6876322956171614
37,0.7915110954519475,0.5888333200043715,0.7724711166179895,0.6416154326280596
38,0.7907713983797112,0.5903720814751756,0.7520428278868418,0.7463604839485601
39,0.7911940824191895,0.5875352765439723,0.7661313025228874,0.6642670652822026
40,0.7915110954561465,0.5851714959023662,0.7673992656694059,0.6613594886192632
41,0.795808383233533,0.5754519271531463,0.7671174959595286,0.6703298206087627
42,0.7921451215174635,0.5808744962868786,0.7692307679711613,0.6417754531042085
43,0.7943289890848612,0.5796407235470739,0.7713440391514529,0.6395897286631551
44,0.7914406481197326,0.5743157953391322,0.7541560996969373,0.6898799573487758
45,0.7965833039760758,0.5668674621207481,0.7337278108650209,0.7589848258753802
46,0.8005635787207042,0.5679960593470976,0.78275570345197,0.6319145273404638
47,0.7954561465262695,0.5700751726456871,0.766131302623656,0.6766948329547731
48,0.7959492779147587,0.5731789031218542,0.7730346554835167,0.662399582917521
49,0.7982388164846776,0.5652388636265561,0.7661313028377894,0.6749228307141254
50,0.79841493483621,0.5615531569994349,0.7720484626766795,0.6471654473003299
51,0.8028531172906231,0.5586378723729366,0.7576782186204664,0.6734995861314962
52,0.8014089468122578,0.5562320101078483,0.7706396143792145,0.6652065789309706
53,0.8039450510701229,0.5518495930253137,0.7830374727083885,0.6235768929476568
54,0.8056005635829239,0.5476596831981462,0.783741897014572,0.6301225732652973
55,0.8026769989432899,0.5560238137951448,0.7744435028614679,0.6504595304570859
56,0.8048608664980905,0.5473971718295689,0.7693716523285549,0.6733234067489208
57,0.8042620641028809,0.548313857233411,0.7758523501890349,0.6533951999104738
58,0.8030644593166608,0.5492040345600769,0.7934629448066802,0.6004805877452066
59,0.8049665375132089,0.5468428996445722,0.7737390795251825,0.6390662044900787
60,0.8088059175808104,0.536767348981987,0.7713440381689588,0.6697076124659506
61,0.8069742867164773,0.538674902038366,0.7769794294064265,0.6369271609422043
62,0.8076083127861923,0.5381333842340826,0.7912087882235206,0.62097160230349
63,0.8063402606509613,0.5361063171751527,0.7676810354548597,0.6577664841508094
64,0.808841141251117,0.5310289936445263,0.7712031540131025,0.6473403748475953
65,0.8090172595942512,0.5331351073538177,0.7714849247558583,0.6480866621452324
66,0.8079605494850578,0.5328069933118347,0.7834601271535417,0.6165544589090264
67,0.8102148643846704,0.5287170076084708,0.7781065067092141,0.643266342266991
68,0.8102148643846704,0.5294456807964072,0.7438715130644941,0.7586729328745594
69,0.812715744984826,0.5301776292858178,0.7782473912681449,0.6370239907423773
70,0.811447692845396,0.5211078806257702,0.7686672289292891,0.6644636362016403
71,0.8282141599154632,0.48431241582841594,0.7968441786044549,0.5828344731867968
72,0.8318421979528281,0.46860149561750003,0.7990983343940615,0.5898031800912908
73,0.8344487495597042,0.4597555753844815,0.7968441784029177,0.5805760626354438
74,0.8339203945093064,0.4609195565476137,0.7990983346711753,0.5806512390558599
75,0.8336738288087633,0.45906536107165746,0.7989574495958053,0.5766256758116582
76,0.8344839732342095,0.45641916572480773,0.7965624087812129,0.5814249917679007
77,0.8359633673828814,0.453292459978021,0.7990983345200223,0.5718914782856721
78,0.8368439591405424,0.4499313354786117,0.7998027580326529,0.5841917927319457
79,0.8368439591363435,0.4485852194739379,0.7982530258312531,0.5751055940538519
80,0.8378654455794293,0.447891196755508,0.799380103965382,0.5726984344487372
81,0.8388869320183163,0.44726411029355295,0.799380103486731,0.5766018556205781
82,0.8398027474420849,0.44715650897707976,0.8007889514441019,0.576818879679576
83,0.840366326166988,0.4396547903347788,0.7972668327473023,0.578920069522211
84,0.8363156040901447,0.44598786746082525,0.8007889517715999,0.5828737236901059
85,0.8395914054244452,0.44414081101939895,0.7992392192930865,0.5804574808888358
86,0.8393096160577946,0.440842296790388,0.7996618735618946,0.579585645015612
87,0.8418457203198588,0.4408804963994673,0.799943642805717,0.5808815963429321
88,0.8382881296231067,0.44420323078220436,0.7996618732595887,0.5782542262818359
89,0.8413173652694611,0.43937282796244503,0.8006480665198847,0.5813665389447825
90,0.8405424445185202,0.4359706691639152,0.7989574494194601,0.5828790918720015
91,0.8423036280380416,0.43523603405655165,0.7982530258060611,0.5804106614576843
92,0.8410003522409021,0.43097702622959505,0.7983939106547017,0.5787145069265771
93,0.8433955618175414,0.4288125454387475,0.8009298361415895,0.5784643344858241
94,0.8439239168679391,0.4294858796300918,0.7983939109066231,0.5785373573475663
95,0.8435012328326598,0.43326453927874187,0.798957449872919,0.5802475295375186
96,0.8446636139443745,0.42512933080067894,0.7990983345704067,0.5798208917233706
