epoch,acc,loss,val_acc,val_loss
0,0.39021276600817417,1.714037800545388,0.23384354103888785,3.2769117923009965
1,0.541489361752855,1.327922844785325,0.3656462603026912,2.3755638769694736
2,0.6259574467070559,1.1203185970225233,0.517857144276301,1.7443477596555437
3,0.6808510638805146,0.973298488373452,0.4957482956704639,1.4907694019022442
4,0.7170212764435626,0.8724833754275707,0.4370748287155515,2.5099533597628274
5,0.7302127661096289,0.8032693633627385,0.6437074818781444,1.107823535090401
6,0.750000000152182,0.7555837266495887,0.6096938749154409,1.2991776594093867
7,0.7763829786219495,0.6955171208686017,0.48894557924497695,2.5233993246441795
8,0.7693617021276595,0.6788565619448398,0.3835034015632811,2.7176781608944847
9,0.8017021277610292,0.6265918776329528,0.5085033987249646,2.1264498120262507
10,0.8031914893109747,0.5868771046019615,0.6556122466212227,1.2751978380339486
11,0.808936170364948,0.5649616655390314,0.7151360568546113,0.8599831688971746
12,0.8236170213273231,0.528241637716902,0.5867346958035514,1.8562539688178472
13,0.8093617020262048,0.5561731155375217,0.6232993169909432,1.3176484292461759
14,0.8214893615499456,0.517983879941575,0.7006802715006328,1.065598387093771
15,0.8325531916415437,0.508293207706289,0.5816326510338556,1.7391211120855241
16,0.8374468085613657,0.4862312492411187,0.7882653120018187,0.6355808114721662
17,0.838085106433706,0.4811534279711703,0.732993198292596,1.0314143626462846
18,0.8412765957446808,0.4705620279210679,0.7210884378069923,0.9574409098852248
19,0.8508510636776052,0.44765547825935037,0.7585034058207557,0.7915332054808026
20,0.8506382980245225,0.4386596743857607,0.6471088514441535,1.7030123245148432
21,0.8527659573960812,0.43139532350479287,0.7448979587781996,0.836054116487503
22,0.8578723405269866,0.4099896689298305,0.6955782302788326,1.2614078904901231
23,0.8551063831309055,0.4220812247661834,0.575680272210212,1.7911747977847146
24,0.852553191387907,0.43364474428460953,0.7372448983646575,0.9505316842169989
25,0.8655319147921623,0.4071645523132162,0.7950680284273057,0.6950306473743348
26,0.864893617072004,0.3873243741278953,0.7976190518765223,0.5923444437129157
27,0.8631914893109748,0.40190203983732997,0.6768707476911091,1.2093823225725264
28,0.8727659574975358,0.3730708722611691,0.737244901912553,1.0062329974912463
29,0.8672340426039189,0.3823680934500187,0.6011904726425806,1.7364313375382197
30,0.8648936171734587,0.38690877610064567,0.8044217753978002,0.5762486156253588
31,0.8693617022798417,0.37291741371154785,0.40646258493264514,3.7244811937922524
32,0.8753191488854428,0.3697076403080149,0.7380952366760799,0.9621374578703017
33,0.8759574467070559,0.37123182781199193,0.6539115678696406,1.5822624337105524
34,0.8814893616514003,0.34068141658255396,0.8401360554354531,0.48865374727618127
35,0.8846808512160118,0.32987084736215305,0.7295918379511152,1.0694531699021657
36,0.8859574466563286,0.34113905196494243,0.7933673489661444,0.6525426723417782
37,0.8778723403748045,0.35107204026364264,0.7959183681578863,0.5853021024238496
38,0.8893617019754775,0.33175196312843486,0.7278911549420584,1.071663746876376
39,0.8902127659067195,0.32334861778198404,0.7542517029103779,0.8973693840560459
40,0.8834042552684216,0.3360609660757349,0.7576530575752258,0.8636544126839865
41,0.8808510637790599,0.34343772213509743,0.7619047619047619,0.8949107761893954
42,0.8912765958968629,0.31561992807591216,0.8554421748433795,0.38674338161945343
43,0.8912765958968629,0.320956744919432,0.8027210888408479,0.7294284743922097
44,0.8806382978216131,0.3269731706380844,0.8044217725594839,0.7164169961497897
45,0.8936170212258684,0.3114636466350961,0.7789115692887988,0.706773619566645
46,0.8980851062307966,0.3028815733625534,0.7721088443483625,0.7354464828968048
47,0.8968085105875705,0.30482415625389586,0.8554421762625376,0.40367951847258066
48,0.8955319148428896,0.3065874723424303,0.5042517029103779,2.4363570298467363
49,0.8963829786726769,0.3012727541619159,0.7193877569266728,1.1020287367559614
50,0.9006382978723404,0.2927789008871038,0.8018707462719509,0.678900885794844
51,0.898936170212766,0.2918053011564498,0.7993197299185253,0.6974505469912574
52,0.9027659572946264,0.29302327617685847,0.8341836702255976,0.5668256935619173
53,0.8987234043060465,0.2890445249638659,0.3239795920394716,4.432655465035212
54,0.8970212766971994,0.3025583016999224,0.8690476162093026,0.41900017609198886
55,0.9242553189967541,0.22868898706233248,0.8877551002161843,0.32464438694573583
56,0.9261702128166848,0.20618804802285864,0.8996598550251552,0.27582447816218647
57,0.9317021275073923,0.20142288818004284,0.90221087989353,0.24644712926376433
58,0.9331914894631569,0.1974686710377957,0.9039115678696406,0.2460580947143691
59,0.9351063830801781,0.20219642031700052,0.9056122402350107,0.24666658505087807
60,0.9399999998478179,0.18866274096864336,0.9090136062531244,0.23988025830615134
61,0.9334042551669669,0.20090679750797596,0.9056122402350107,0.24480599785844484
62,0.9376595743159031,0.1887660217158338,0.9098639431453887,0.2274705670064404
63,0.939574468034379,0.1823879666024066,0.9073129196961721,0.2518662479484365
64,0.9423404256333696,0.1785046580624073,0.9090136048339662,0.22794986533976735
65,0.938510638399327,0.18145207984650388,0.9115646211873918,0.24354404051389014
66,0.9374468085106383,0.18145270409736228,0.9098639417262304,0.24645976580324627
67,0.9406382979737952,0.1811749150778385,0.9090136048339662,0.22345797389390923
68,0.936382978672677,0.1847616414059984,0.903911557935533,0.25604046952156795
69,0.938723404103137,0.17932837781753946,0.8971088400908879,0.29172775850054766
70,0.9391489361702128,0.1780601298682233,0.9243197214035761,0.22347938730603173
71,0.9421276596759228,0.17488950627915403,0.9081632622650692,0.2574811510386921
72,0.940851063931242,0.1805767785488291,0.9090136019956498,0.2456687127373048
73,0.9436170212258684,0.17078269494340775,0.8979591798214686,0.27399223386531785
74,0.942978723353528,0.16378492734533676,0.9124149609179724,0.2435363581670182
75,0.9434042552684215,0.16795517041328106,0.9149659829480308,0.2539328618773392
76,0.9421276595237408,0.17049932068966805,0.8954081592105684,0.31998888598311515
77,0.9434042552684215,0.1773063062353337,0.8920068031265622,0.2862583403253839
78,0.941063829787234,0.1688305681563438,0.907312925372805,0.23601693110097022
79,0.9453191490376249,0.16396301661400084,0.9005102061090016,0.28517375478432294
80,0.9423404256333696,0.17372612023607215,0.9175170049780891,0.2165621779859066
81,0.947446808612093,0.164246801784698,0.9158163255169278,0.217084785745967
82,0.9478723404255319,0.16372230172157287,0.9158163255169278,0.2122699430301076
83,0.9438297873862246,0.1645373739967955,0.9175170063972473,0.216388951277449
84,0.9457446809525185,0.15906311033888065,0.9158163255169278,0.22022827634853975
85,0.9478723404255319,0.15954507765617776,0.9166666666666666,0.21509836489955583
86,0.9474468083584562,0.15534012331607494,0.9209183639004117,0.2168664349509137
