epoch,acc,loss,val_acc,val_loss
0,0.3237312341077711,1.7961357527796662,0.3438283721258561,1.7325416338679585
1,0.4302483541788014,1.5261857159073198,0.14530510141278882,5.1764953027166145
2,0.4618760667391724,1.4230776576231157,0.15895792980377108,6.173067981683966
3,0.4769584450910589,1.3758420220753123,0.1416829224996628,3.3441571411348447
4,0.49148350691628423,1.3373484611718847,0.11159097422386617,9.698730975181885
5,0.5002960744027937,1.3133688151780338,0.13792142897894138,2.7963339660485897
6,0.5094221324364906,1.2919721206970451,0.12886598154043016,3.1370126405410628
7,0.5130446898226761,1.2754650589955456,0.11953190499467749,4.367035173537771
8,0.5238775296965971,1.254947436873602,0.11744218642049328,5.051243216903736
9,0.5278832421893797,1.246267486205731,0.11131234507510575,5.819841050327771
10,0.5325159357703091,1.2358435671665589,0.45096128087466925,1.4481829205249206
11,0.536591312832882,1.2231477905812111,0.22694344273863082,2.1453333072557395
12,0.5407015221712669,1.2150599373857274,0.1765115663002347,6.093680380105839
13,0.5438712598846983,1.2052127748054082,0.11270549083966735,6.547874447353772
14,0.545299383472751,1.200550842110343,0.11145165964948596,12.089256544952175
15,0.5505590581355986,1.191774050092958,0.3261354212854426,1.9210927093234957
16,0.550141070745404,1.183317915009474,0.450961280885049,1.436325925676628
17,0.5531714793275594,1.1769366205587768,0.1499024824088548,3.7959976801179054
18,0.5526489950907243,1.1741853634505326,0.1903037092157744,2.0525374532609506
19,0.5580479988895193,1.165360429924838,0.16007244635936974,5.694625597448195
20,0.5600334389922952,1.1586603642261581,0.11145165964948596,13.234562721465682
21,0.5629593507272912,1.1583429365813485,0.20897186241107718,2.240606051827912
22,0.565432442789014,1.1499845891035547,0.11145165964948596,7.031105741729774
23,0.5654324427884949,1.1492393251297355,0.47952076900666324,1.4008759628596263
24,0.5705179560458118,1.141927544913441,0.25229869543152555,2.303930171342672
25,0.566965063222669,1.1385616739220021,0.18096963266171795,3.0606930755072566
26,0.5721899056086666,1.139187894799193,0.11423795116822943,3.3216547487953907
27,0.5701696332181408,1.1307220462327001,0.11145165964948596,9.45732163642236
28,0.5746281653878299,1.1320729244693353,0.11604904060403295,3.7106302268543625
29,0.5738966874509667,1.1294618080084948,0.11145165964948596,5.504778693756309
30,0.5775192448402664,1.121846567015276,0.12203956735428079,3.887321014811515
31,0.5775540771191926,1.1231267744522615,0.1423794952885259,5.243678820393948
32,0.5788428715738932,1.114692550678978,0.11395932197795003,5.382037235189859
33,0.5753596433195027,1.1192703741862153,0.4098634813266333,1.604195975093132
34,0.5822216029857957,1.1132347324416116,0.11159097422386617,7.469179472856184
35,0.5789125361426455,1.1090164865303564,0.11145165964948596,10.119354651727594
36,0.5992197568727439,1.0677767771821505,0.5770409709690141,1.132561953572775
37,0.6025636559974156,1.0551412313052315,0.33658401395914844,1.960915194904781
38,0.6050019157796931,1.0457809051275129,0.5575369306492022,1.185002749331667
39,0.6099132676205793,1.03952594393286,0.524101432932888,1.2883131972206074
40,0.6104705841378976,1.0359688625551946,0.5433268443426736,1.2203493260249898
41,0.6111323975101609,1.0372389335443641,0.5236834897183548,1.2716511801055428
